Input File,Num Nodes,Num Edges,Forcemode String,elapsed,width,height,iterations,ke,kh,mass,time,coefficientOfRestitution,mus,muk,edgeCharge,finalKineticEnergy,nodeWidth,nodeHeight,nodeCharge,Mirror Symmetry,Translational Symmetry,Rotational Symmetry,Edge Crossings,Angle Deviation From Ideal,Used Width,Used Height,Mean Edge Length,Median Edge Length,Max Edge Length,Min Edge Length,Mean Vertex Distance,Median Vertex Distance,Max Vertex Distance,Min Vertex Distance,Mean Node Degree,Median Node Degree,Max Node Degree,Min Node Degree
test.xml,20,19,H,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3684,0.3158,0.2632,32,0.5291,402.3500,213.5850,173.8870,159.0922,346.5730,27.9059,172.9804,165.6486,443.8812,14.1115,1.9000,2.0000,4,0
