Input File,Num Nodes,Num Edges,Forcemode String,elapsed,width,height,iterations,ke,kh,mass,time,coefficientOfRestitution,mus,muk,edgeCharge,finalKineticEnergy,nodeWidth,nodeHeight,nodeCharge,Mirror Symmetry,Translational Symmetry,Rotational Symmetry,Edge Crossings,Angle Deviation From Ideal,Used Width,Used Height,Mean Edge Length,Median Edge Length,Max Edge Length,Min Edge Length,Mean Vertex Distance,Median Vertex Distance,Max Vertex Distance,Min Vertex Distance,Mean Node Degree,Median Node Degree,Max Node Degree,Min Node Degree
test.xml,18,18,H,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2778,0.3889,0.1667,42,0.5122,469.7050,229.8400,259.8160,273.7093,468.6239,73.7141,207.0555,194.2885,491.3114,24.0178,2.0000,2.0000,4,0
