-0.8694461104620118,0.8144321796793739
-1,0.9655969885527063
-0.814132520663008,0.9999999999999998
-0.7991370229847299,0.5300729630007044
-0.7156336053839965,0.2039505006080662
-0.8119360436449734,0.3393981781800348
-0.5140123485660286,-0.13895942557858243
-0.9193135868120573,0.20263794494880139
-0.6363015909198664,-0.057853201323465386
-0.4634784547292673,-0.2795793196242976
-0.6858035579404069,-0.23232562935581946
-0.17544062647024716,-0.07608069089728986
-0.4962534114638041,-0.5111784459544444
-0.05712369781869209,0.08649446770460045
-0.002967461555385409,-0.1796171844281016
0.03614567749727793,-0.03369015761141492
-0.6208425355659164,-0.6659450724674518
-0.39127907029618747,-0.7843498539698462
-0.2206629434448375,-0.8497742235187203
-0.3957600577490059,-1
